Flight ID,Flight Number,Airline,Plane,Origin City,Origin Airport,Origin Code,Origin Country,Destination City,Destination Airport,Destination Code,Destination Country,Departure Time,Arrival Time,Duration (Hours),Operating Days,Economy Fare (USD),Business Fare (USD),First Fare (USD),Route Type,Distance Category
10432,FL10432,Air India,AI173,Delhi,Indira Gandhi International Airport,DEL,India,San Francisco,San Francisco International Airport,SFO,United States,03:30,07:00,3.50,Monday,189886.0,,,International,Medium-haul
10433,FL10433,Air India,AI173,Delhi,Indira Gandhi International Airport,DEL,India,San Francisco,San Francisco International Airport,SFO,United States,03:30,07:00,3.50,Thursday,190983.0,,355056.0,International,Medium-haul
10434,FL10434,Go First,G8334,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,08:00,10:10,2.17,Tuesday,4606.0,,,Domestic,Short-haul
10435,FL10435,Go First,G8334,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,08:00,10:10,2.17,Wednesday,4606.0,,,Domestic,Short-haul
10436,FL10436,Go First,G8330,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,20:50,23:05,2.25,Tuesday,4606.0,,,Domestic,Short-haul
10437,FL10437,Go First,G8338,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,10:55,13:10,2.25,Wednesday,4606.0,,,Domestic,Short-haul
10438,FL10438,Go First,G8338,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,10:55,13:10,2.25,Tuesday,4606.0,,,Domestic,Short-haul
10439,FL10439,Go First,G8346,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,19:45,22:00,2.25,Tuesday,4606.0,,,Domestic,Short-haul
10440,FL10440,Go First,G8330,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,20:50,23:05,2.25,Wednesday,4606.0,,,Domestic,Short-haul
10441,FL10441,Go First,G8346,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,19:45,22:00,2.25,Wednesday,4606.0,,,Domestic,Short-haul
10442,FL10442,SpiceJet,SG8701,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,07:20,09:35,2.25,Friday,4882.0,,,Domestic,Short-haul
10443,FL10443,SpiceJet,SG8169,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,19:45,22:00,2.25,Sunday,4900.0,,,Domestic,Short-haul
10444,FL10444,SpiceJet,SG8701,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,07:20,09:35,2.25,Thursday,4900.0,,,Domestic,Short-haul
10445,FL10445,SpiceJet,SG711,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,21:40,23:55,2.25,Sunday,4900.0,,,Domestic,Short-haul
10446,FL10446,SpiceJet,SG711,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,21:40,23:55,2.25,Wednesday,4900.0,,,Domestic,Short-haul
10447,FL10447,SpiceJet,SG8169,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,19:45,22:00,2.25,Wednesday,4900.0,,,Domestic,Short-haul
10448,FL10448,SpiceJet,SG8709,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,19:00,21:10,2.17,Sunday,4958.0,,,Domestic,Short-haul
10449,FL10449,SpiceJet,SG8709,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,19:00,21:10,2.17,Thursday,4958.0,,,Domestic,Short-haul
10450,FL10450,SpiceJet,SG711,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,21:40,23:55,2.25,Thursday,4958.0,,,Domestic,Short-haul
10451,FL10451,SpiceJet,SG8169,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,19:45,22:00,2.25,Thursday,4958.0,,,Domestic,Short-haul
10452,FL10452,SpiceJet,SG8701,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,07:20,09:35,2.25,Sunday,4958.0,,,Domestic,Short-haul
10453,FL10453,Go First,G8336,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,14:30,16:40,2.17,Saturday,5055.0,,,Domestic,Short-haul
10454,FL10454,Go First,G8334,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,08:00,10:10,2.17,Saturday,5055.0,,,Domestic,Short-haul
10455,FL10455,Go First,G8336,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,14:30,16:40,2.17,Friday,5055.0,,,Domestic,Short-haul
10456,FL10456,Go First,G8334,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,08:00,10:10,2.17,Friday,5055.0,,,Domestic,Short-haul
10457,FL10457,Go First,G8323,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,18:20,20:35,2.25,Tuesday,5073.0,,,Domestic,Short-haul
10458,FL10458,Go First,G8323,Delhi,Indira Gandhi International Airport,DEL,India,Mumbai,Chhatrapati Shivaji International Airport,BOM,India,18:20,20:35,2.25,Thursday,5073.0,,,Domestic,Short-haul
10459,FL10459,Air India,AI187,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,03:00,08:45,5.75,Thursday,169803.0,,265680.0,International,Medium-haul
10460,FL10460,Air Canada,AC43,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,23:05,06:10,7.08,Wednesday,195395.0,238549.0,437457.0,International,Long-haul
10461,FL10461,Air Canada,AC43,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,23:05,06:10,7.08,Friday,199052.0,238549.0,299457.0,International,Long-haul
10462,FL10462,Air India,AI187,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,03:00,08:45,5.75,Friday,205838.0,,289648.0,International,Medium-haul
10463,FL10463,Air India,AI187,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,03:00,08:45,5.75,Monday,215723.0,,289648.0,International,Medium-haul
10464,FL10464,Air India,AI187,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,03:00,08:45,5.75,Thursday,217474.0,,265680.0,International,Medium-haul
10465,FL10465,Air India,AI187,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,03:00,08:45,5.75,Friday,219610.0,,289648.0,International,Medium-haul
10466,FL10466,Air India,AI187,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,03:00,08:45,5.75,Wednesday,219620.0,,268781.0,International,Medium-haul
10467,FL10467,Air India,AI187,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,03:00,08:45,5.75,Tuesday,219620.0,,265672.0,International,Medium-haul
10468,FL10468,Air Canada,AC43,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,23:05,06:10,7.08,Thursday,224159.0,238626.0,298180.0,International,Long-haul
10469,FL10469,Air Canada,AC43,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,23:05,06:10,7.08,Monday,224159.0,238628.0,,International,Long-haul
10470,FL10470,Air Canada,AC43,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,23:05,06:10,7.08,Tuesday,224159.0,238628.0,399176.0,International,Long-haul
10471,FL10471,Air Canada,AC43,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,23:05,06:10,7.08,Friday,225890.0,238549.0,299457.0,International,Long-haul
10472,FL10472,Air Canada,AC43,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,23:05,06:10,7.08,Sunday,225890.0,241463.0,355703.0,International,Long-haul
10473,FL10473,Air India,AI187,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,03:00,08:45,5.75,Saturday,244449.0,,265672.0,International,Medium-haul
10474,FL10474,Air Canada,AC43,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,23:05,06:10,7.08,Saturday,252941.0,237966.0,399176.0,International,Long-haul
10475,FL10475,Air India,AI187,Delhi,Indira Gandhi International Airport,DEL,India,Toronto,Toronto Pearson International Airport,YYZ,Canada,03:00,08:45,5.75,Sunday,274199.0,,265672.0,International,Medium-haul
10476,FL10476,Emirates,EK357,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,17:55,22:55,5.00,Wednesday,45988.0,,176807.0,International,Medium-haul
10477,FL10477,Emirates,EK357,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,17:55,22:55,5.00,Thursday,52572.0,,176807.0,International,Medium-haul
10478,FL10478,Emirates,EK357,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,17:55,22:55,5.00,Tuesday,53398.0,,176944.0,International,Medium-haul
10479,FL10479,Garuda Indonesia,GA8851,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,17:55,22:55,5.00,Monday,56010.0,,,International,Medium-haul
10480,FL10480,Garuda Indonesia,GA8853,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:40,05:30,4.83,Monday,57020.0,,,International,Medium-haul
10481,FL10481,Emirates,EK357,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,17:55,22:55,5.00,Monday,60874.0,,190689.0,International,Medium-haul
10482,FL10482,Emirates,EK357,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,17:55,22:55,5.00,Sunday,65951.0,,190622.0,International,Medium-haul
10483,FL10483,Emirates,EK359,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:40,05:30,4.83,Wednesday,76394.0,,262312.0,International,Medium-haul
10484,FL10484,Emirates,EK359,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:40,05:30,4.83,Tuesday,97804.0,,218391.0,International,Medium-haul
10485,FL10485,Emirates,EK359,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:40,05:30,4.83,Friday,97804.0,,262312.0,International,Medium-haul
10486,FL10486,Emirates,EK359,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:40,05:30,4.83,Saturday,97804.0,,337699.0,International,Medium-haul
10487,FL10487,Emirates,EK359,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:40,05:30,4.83,Thursday,97804.0,,259392.0,International,Medium-haul
10488,FL10488,Emirates,EK357,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,17:55,22:55,5.00,Saturday,97804.0,,329421.0,International,Medium-haul
10489,FL10489,Emirates,EK359,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:40,05:30,4.83,Sunday,98882.0,,262312.0,International,Medium-haul
10490,FL10490,Emirates,EK357,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,17:55,22:55,5.00,Friday,99057.0,,178674.0,International,Medium-haul
10491,FL10491,Emirates,EK359,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Dubai,Dubai International Airport,DXB,United Arab Emirates,00:40,05:30,4.83,Monday,99574.0,,259392.0,International,Medium-haul
10492,FL10492,All Nippon Airways,NH856,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,21:25,06:50,9.42,Sunday,55500.0,,178564.0,International,Long-haul
10493,FL10493,Garuda Indonesia,GA874,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,23:30,08:50,9.33,Wednesday,58527.0,,214069.0,International,Long-haul
10494,FL10494,Garuda Indonesia,GA874,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,23:30,08:50,9.33,Friday,58564.0,,212846.0,International,Long-haul
10495,FL10495,Garuda Indonesia,GA9352,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,21:25,06:50,9.42,Sunday,75102.0,,,International,Long-haul
10496,FL10496,Japan Airlines,JL5012,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,23:30,08:50,9.33,Wednesday,89879.0,,175515.0,International,Long-haul
10497,FL10497,All Nippon Airways,NH856,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,21:25,06:50,9.42,Tuesday,90631.0,128001.0,330274.0,International,Long-haul
10498,FL10498,Japan Airlines,JL5012,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,23:30,08:50,9.33,Friday,91919.0,,174617.0,International,Long-haul
10499,FL10499,All Nippon Airways,NH856,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,21:25,06:50,9.42,Friday,92820.0,104585.0,243280.0,International,Long-haul
10500,FL10500,All Nippon Airways,NH856,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,21:25,06:50,9.42,Thursday,93402.0,188764.0,406398.0,International,Long-haul
10501,FL10501,Garuda Indonesia,GA9352,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,21:25,06:50,9.42,Thursday,107749.0,,,International,Long-haul
10502,FL10502,Garuda Indonesia,GA9352,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,21:25,06:50,9.42,Friday,110648.0,,,International,Long-haul
10503,FL10503,All Nippon Airways,NH5480,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,23:30,08:50,9.33,Friday,194315.0,,,International,Long-haul
10504,FL10504,All Nippon Airways,NH5480,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Tokyo,Haneda Airport,HND,Japan,23:30,08:50,9.33,Wednesday,198459.0,,,International,Long-haul
10505,FL10505,Garuda Indonesia,GA876,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Hong Kong,Hong Kong International Airport,HKG,Hong Kong,03:20,09:15,5.92,Sunday,50360.0,,76158.0,International,Medium-haul
10506,FL10506,Cathay Pacific,CX798,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Hong Kong,Hong Kong International Airport,HKG,Hong Kong,01:30,07:15,5.75,Friday,57717.0,88166.0,107531.0,International,Medium-haul
10507,FL10507,Cathay Pacific,CX798,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Hong Kong,Hong Kong International Airport,HKG,Hong Kong,00:05,06:05,6.00,Thursday,57717.0,88401.0,,International,Medium-haul
10508,FL10508,Cathay Pacific,CX798,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Hong Kong,Hong Kong International Airport,HKG,Hong Kong,00:05,06:05,6.00,Saturday,57717.0,,107531.0,International,Medium-haul
10509,FL10509,Cathay Pacific,CX776,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Hong Kong,Hong Kong International Airport,HKG,Hong Kong,14:20,20:25,6.08,Friday,57717.0,88166.0,107531.0,International,Long-haul
10510,FL10510,Cathay Pacific,CX776,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Hong Kong,Hong Kong International Airport,HKG,Hong Kong,14:20,20:25,6.08,Sunday,99092.0,87585.0,162477.0,International,Long-haul
10511,FL10511,KLM,KL838,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Amsterdam,Amsterdam Airport Schiphol,AMS,Netherlands,20:30,07:50,11.33,Saturday,70694.0,,597934.0,International,Long-haul
10512,FL10512,Garuda Indonesia,GA88,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Amsterdam,Amsterdam Airport Schiphol,AMS,Netherlands,23:05,07:50,8.75,Thursday,84900.0,,385068.0,International,Long-haul
10513,FL10513,KLM,KL838,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Amsterdam,Amsterdam Airport Schiphol,AMS,Netherlands,20:30,07:50,11.33,Wednesday,98907.0,,350025.0,International,Long-haul
10514,FL10514,Turkish Airlines,TK57,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Istanbul,Istanbul AtatÃ¼rk Airport,IST,Turkey,21:05,05:05,8.00,Thursday,111765.0,,319989.0,International,Long-haul
10515,FL10515,Turkish Airlines,TK57,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Istanbul,Istanbul AtatÃ¼rk Airport,IST,Turkey,21:05,05:05,8.00,Sunday,111765.0,,163515.0,International,Long-haul
10516,FL10516,Turkish Airlines,TK57,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Istanbul,Istanbul AtatÃ¼rk Airport,IST,Turkey,21:05,05:05,8.00,Monday,133915.0,,164569.0,International,Long-haul
10517,FL10517,Turkish Airlines,TK57,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Istanbul,Istanbul AtatÃ¼rk Airport,IST,Turkey,21:05,05:05,8.00,Saturday,135080.0,,318081.0,International,Long-haul
10518,FL10518,Turkish Airlines,TK57,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Istanbul,Istanbul AtatÃ¼rk Airport,IST,Turkey,21:05,05:05,8.00,Wednesday,137448.0,,164273.0,International,Long-haul
10519,FL10519,Turkish Airlines,TK57,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Istanbul,Istanbul AtatÃ¼rk Airport,IST,Turkey,21:05,05:05,8.00,Friday,138702.0,,321391.0,International,Long-haul
10520,FL10520,Turkish Airlines,TK57,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Istanbul,Istanbul AtatÃ¼rk Airport,IST,Turkey,21:05,05:05,8.00,Tuesday,158226.0,,,International,Long-haul
10521,FL10521,Indonesia AirAsia,QZ262,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,07:00,09:55,2.92,Sunday,20153.0,,,International,Short-haul
10522,FL10522,KLM,KL838,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,20:30,23:15,2.75,Saturday,20506.0,,57017.0,International,Short-haul
10523,FL10523,Indonesia AirAsia,QZ262,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,07:00,09:55,2.92,Saturday,21115.0,,,International,Short-haul
10524,FL10524,Jetstar Asia Airways,3K206,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,21:45,00:35,2.83,Sunday,21947.0,,,International,Short-haul
10525,FL10525,Indonesia AirAsia,QZ262,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,07:00,09:55,2.92,Friday,23186.0,,,International,Short-haul
10526,FL10526,Batik Air,ID7157,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,15:30,18:15,2.75,Sunday,23514.0,,51267.0,International,Short-haul
10527,FL10527,Batik Air,ID7153,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,08:00,10:45,2.75,Sunday,23514.0,,51267.0,International,Short-haul
10528,FL10528,Batik Air,ID7153,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,08:00,10:45,2.75,Saturday,23514.0,,51267.0,International,Short-haul
10529,FL10529,Batik Air,ID7157,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,15:30,18:15,2.75,Saturday,23514.0,,51267.0,International,Short-haul
10530,FL10530,Batik Air,ID7153,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,08:00,10:45,2.75,Friday,23514.0,,62615.0,International,Short-haul
10531,FL10531,Batik Air,ID7151,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,13:45,16:30,2.75,Saturday,23514.0,,51267.0,International,Short-haul
10532,FL10532,KLM,KL838,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,20:30,23:15,2.75,Wednesday,23661.0,,63234.0,International,Short-haul
10533,FL10533,Scoot,TR279,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,19:55,22:55,3.00,Sunday,25023.0,,,International,Short-haul
10534,FL10534,Jetstar Asia Airways,3K206,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,21:45,00:35,2.83,Thursday,26044.0,,,International,Short-haul
10535,FL10535,Jetstar Asia Airways,3K206,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,21:45,00:35,2.83,Wednesday,26044.0,,,International,Short-haul
10536,FL10536,Jetstar Asia Airways,3K202,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,09:40,12:40,3.00,Sunday,26044.0,,,International,Short-haul
10537,FL10537,Jetstar Asia Airways,3K206,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,21:45,00:35,2.83,Saturday,26481.0,,,International,Short-haul
10538,FL10538,Jetstar Asia Airways,3K202,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,09:40,12:40,3.00,Saturday,26481.0,,,International,Short-haul
10539,FL10539,Batik Air,ID7157,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,15:30,18:15,2.75,Thursday,27782.0,,62615.0,International,Short-haul
10540,FL10540,Batik Air,ID7151,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,13:45,16:30,2.75,Friday,27782.0,,51267.0,International,Short-haul
10541,FL10541,Batik Air,ID7153,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,08:00,10:45,2.75,Wednesday,27782.0,,51267.0,International,Short-haul
10542,FL10542,Batik Air,ID7157,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,15:30,18:15,2.75,Monday,27782.0,,,International,Short-haul
10543,FL10543,Batik Air,ID7151,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,13:45,16:30,2.75,Monday,27782.0,,,International,Short-haul
10544,FL10544,Batik Air,ID7151,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,13:45,16:30,2.75,Sunday,27782.0,,51267.0,International,Short-haul
10545,FL10545,Batik Air,ID7157,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Singapore,Singapore Changi Airport,SIN,Singapore,15:30,18:15,2.75,Wednesday,27782.0,,51267.0,International,Short-haul
10546,FL10546,Garuda Indonesia,GA878,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Seoul,Incheon International Airport,ICN,South Korea,23:10,08:30,9.33,Thursday,48790.0,,125552.0,International,Long-haul
10547,FL10547,Asiana Airlines,OZ762,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Seoul,Incheon International Airport,ICN,South Korea,21:50,07:10,9.33,Thursday,51578.0,,114750.0,International,Long-haul
10548,FL10548,Garuda Indonesia,GA878,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Seoul,Incheon International Airport,ICN,South Korea,23:10,08:30,9.33,Tuesday,57545.0,,125338.0,International,Long-haul
10549,FL10549,Asiana Airlines,OZ762,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Seoul,Incheon International Airport,ICN,South Korea,21:50,07:10,9.33,Wednesday,60476.0,,109415.0,International,Long-haul
10550,FL10550,Korean Airlines,KE5628,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Seoul,Incheon International Airport,ICN,South Korea,23:10,08:30,9.33,Thursday,64242.0,,142232.0,International,Long-haul
10551,FL10551,Asiana Airlines,OZ762,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Seoul,Incheon International Airport,ICN,South Korea,21:50,07:10,9.33,Sunday,78272.0,,,International,Long-haul
10552,FL10552,Asiana Airlines,OZ762,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Seoul,Incheon International Airport,ICN,South Korea,21:50,07:10,9.33,Friday,78272.0,,,International,Long-haul
10553,FL10553,Korean Airlines,KE628,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Seoul,Incheon International Airport,ICN,South Korea,21:45,07:05,9.33,Wednesday,82038.0,,162294.0,International,Long-haul
10554,FL10554,Korean Airlines,KE628,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Seoul,Incheon International Airport,ICN,South Korea,21:45,07:05,9.33,Sunday,82038.0,,251986.0,International,Long-haul
10555,FL10555,Korean Airlines,KE628,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Seoul,Incheon International Airport,ICN,South Korea,21:45,07:05,9.33,Tuesday,82038.0,,,International,Long-haul
10556,FL10556,Thai Lion Air,SL117,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,05:00,08:30,3.50,Sunday,16846.0,,,International,Medium-haul
10557,FL10557,Thai Lion Air,SL117,Jakarta,Soekarno-Hatta International Airport,CGK,Indonesia,Bangkok,Don Mueang International Airport,DMK,Thailand,05:00,08:30,3.50,Wednesday,20424.0,,,International,Medium-haul
